date,ETF,Method,model,hyperparam_method,train_period,val_period,RMSE
2019-01-03,XLV,selectkbest,XGBR,optuna,36,12,0.03679261899394221
2019-01-03,XLV,selectkbest,XGBR,optuna,60,12,0.03681327333173347
2019-01-03,XLV,selectkbest,XGBR,random,36,12,0.035337340765068684
2019-01-03,XLV,selectkbest,XGBR,random,60,12,0.035337340765068684
2019-01-03,XLV,shap,LGBMR,optuna,36,12,0.03563350465338573
2019-01-03,XLV,shap,LGBMR,optuna,60,12,0.035463953575311916
2019-01-03,XLV,shap,LGBMR,random,36,12,0.0360436847854268
2019-01-03,XLV,shap,LGBMR,random,60,12,0.0360436847854268
2019-01-03,XLV,shap,RFR,optuna,36,12,0.035191320808814035
2019-01-03,XLV,shap,RFR,optuna,60,12,0.03526867803178234
2019-01-03,XLV,shap,RFR,random,36,12,0.03554509948485919
2019-01-03,XLV,shap,RFR,random,60,12,0.03554509948485919
2019-01-03,XLV,shap,XGBR,optuna,36,12,0.0351152245956865
2019-01-03,XLV,shap,XGBR,optuna,60,12,0.03686080519993736
2019-01-03,XLV,shap,XGBR,random,36,12,0.03683355110085684
2019-01-03,XLV,shap,XGBR,random,60,12,0.03683355110085684
2019-01-03,XLY,causal,LGBMR,optuna,36,12,0.034172194597383396
2019-01-03,XLY,causal,LGBMR,optuna,60,12,0.03462655448054415
2019-01-03,XLY,causal,LGBMR,random,36,12,0.034462826171308664
2019-01-03,XLY,causal,LGBMR,random,60,12,0.034771669304824344
2019-01-03,XLY,causal,RFR,optuna,36,12,0.034972193079676334
2019-01-03,XLY,causal,RFR,optuna,60,12,0.03394726379072545
2019-01-03,XLY,causal,RFR,random,36,12,0.03384298636270812
2019-01-03,XLY,causal,RFR,random,60,12,0.03491551391928583
2019-01-03,XLY,causal,XGBR,optuna,36,12,0.03511184827569499
2019-01-03,XLY,causal,XGBR,optuna,60,12,0.03510911596094154
2019-01-03,XLY,causal,XGBR,random,36,12,0.035140037754578864
2019-01-03,XLY,causal,XGBR,random,60,12,0.034950997733494506
2019-01-03,XLY,selectkbest,LGBMR,optuna,36,12,0.03538454352932733
2019-01-03,XLY,selectkbest,LGBMR,optuna,60,12,0.03528891608879163
2019-01-03,XLY,selectkbest,LGBMR,random,36,12,0.035377929499441865
2019-01-03,XLY,selectkbest,LGBMR,random,60,12,0.035377929499441865
2019-01-03,XLY,selectkbest,RFR,optuna,36,12,0.04004568980648204
2019-01-03,XLY,selectkbest,RFR,optuna,60,12,0.04250775461587611
2019-01-03,XLY,selectkbest,RFR,random,36,12,0.04005700434425075
2019-01-03,XLY,selectkbest,RFR,random,60,12,0.04005700434425075
2019-01-03,XLY,selectkbest,XGBR,optuna,36,12,0.03517849419801454
2019-01-03,XLY,selectkbest,XGBR,optuna,60,12,0.03513049251274021
2019-01-03,XLY,selectkbest,XGBR,random,36,12,0.03613936882726861
2019-01-03,XLY,selectkbest,XGBR,random,60,12,0.03613936882726861
2019-01-03,XLY,shap,LGBMR,optuna,36,12,0.03469569545000531
2019-01-03,XLY,shap,LGBMR,optuna,60,12,0.034320067874230316
2019-01-03,XLY,shap,LGBMR,random,36,12,0.03479680874515335
2019-01-03,XLY,shap,LGBMR,random,60,12,0.03479680874515335
2019-01-03,XLY,shap,RFR,optuna,36,12,0.03831908265977437
2019-01-03,XLY,shap,RFR,optuna,60,12,0.03894356898128627
2019-01-03,XLY,shap,RFR,random,36,12,0.03816071848442589
2019-01-03,XLY,shap,RFR,random,60,12,0.03816071848442589
2019-01-03,XLY,shap,XGBR,optuna,36,12,0.03498903817094612
2019-01-03,XLY,shap,XGBR,optuna,60,12,0.0342118393961201
2019-01-03,XLY,shap,XGBR,random,36,12,0.03401670236589869
2019-01-03,XLY,shap,XGBR,random,60,12,0.03401670236589869
2019-02-01,IYR,causal,LGBMR,optuna,36,12,0.04417808870970775
2019-02-01,IYR,causal,LGBMR,optuna,60,12,0.043423788430638835
2019-02-01,IYR,causal,LGBMR,random,36,12,0.04328686231312928
2019-02-01,IYR,causal,LGBMR,random,60,12,0.04404955253640788
2019-02-01,IYR,causal,RFR,optuna,36,12,0.042282374934808076
2019-02-01,IYR,causal,RFR,optuna,60,12,0.04082112537839727
2019-02-01,IYR,causal,RFR,random,36,12,0.04239193998172226
2019-02-01,IYR,causal,RFR,random,60,12,0.04232214861392938
2019-02-01,IYR,causal,XGBR,optuna,36,12,0.043244107000658796
2019-02-01,IYR,causal,XGBR,optuna,60,12,0.044393702313073616
2019-02-01,IYR,causal,XGBR,random,36,12,0.043263720520260035
2019-02-01,IYR,causal,XGBR,random,60,12,0.0426665257818964
2019-02-01,IYR,selectkbest,LGBMR,optuna,36,12,0.04401045266798465
2019-02-01,IYR,selectkbest,LGBMR,optuna,60,12,0.044226562979326034
2019-02-01,IYR,selectkbest,LGBMR,random,36,12,0.04365570064963603
2019-02-01,IYR,selectkbest,LGBMR,random,60,12,0.04365570064963603
2019-02-01,IYR,selectkbest,RFR,optuna,36,12,0.04275634101998378
2019-02-01,IYR,selectkbest,RFR,optuna,60,12,0.04260598324522863
2019-02-01,IYR,selectkbest,RFR,random,36,12,0.042921644477357954
2019-02-01,IYR,selectkbest,RFR,random,60,12,0.042921644477357954
2019-02-01,IYR,selectkbest,XGBR,optuna,36,12,0.04456325139035941
2019-02-01,IYR,selectkbest,XGBR,optuna,60,12,0.044153509037602956
2019-02-01,IYR,selectkbest,XGBR,random,36,12,0.04605411847509583
2019-02-01,IYR,selectkbest,XGBR,random,60,12,0.04605411847509583
2019-02-01,IYR,shap,LGBMR,optuna,36,12,0.042866613372835316
2019-02-01,IYR,shap,LGBMR,optuna,60,12,0.043588716111945675
2019-02-01,IYR,shap,LGBMR,random,36,12,0.04340285808316217
2019-02-01,IYR,shap,LGBMR,random,60,12,0.04340285808316217
2019-02-01,IYR,shap,RFR,optuna,36,12,0.04097015893226508
2019-02-01,IYR,shap,RFR,optuna,60,12,0.04151005456280061
2019-02-01,IYR,shap,RFR,random,36,12,0.040949087728688494
2019-02-01,IYR,shap,RFR,random,60,12,0.040949087728688494
2019-02-01,IYR,shap,XGBR,optuna,36,12,0.04385961380737829
2019-02-01,IYR,shap,XGBR,optuna,60,12,0.0445364579464549
2019-02-01,IYR,shap,XGBR,random,36,12,0.043442078717987234
2019-02-01,IYR,shap,XGBR,random,60,12,0.043442078717987234
2019-02-01,SPY,causal,LGBMR,optuna,36,12,0.023614498770156995
2019-02-01,SPY,causal,LGBMR,optuna,60,12,0.023614498770156995
2019-02-01,SPY,causal,LGBMR,random,36,12,0.023453034067637
2019-02-01,SPY,causal,LGBMR,random,60,12,0.022903854987011137
2019-02-01,SPY,causal,RFR,optuna,36,12,0.022497958364857653
2019-02-01,SPY,causal,RFR,optuna,60,12,0.023761470871771852
2019-02-01,SPY,causal,RFR,random,36,12,0.023861812518358658
2019-02-01,SPY,causal,RFR,random,60,12,0.023861812518358658
2019-02-01,SPY,causal,XGBR,optuna,36,12,0.0236472491597845
2019-02-01,SPY,causal,XGBR,optuna,60,12,0.02365754979988843
2019-02-01,SPY,causal,XGBR,random,36,12,0.0234504570149438
2019-02-01,SPY,causal,XGBR,random,60,12,0.023447978113919972
2019-02-01,SPY,selectkbest,LGBMR,optuna,36,12,0.023614498770156995
2019-02-01,SPY,selectkbest,LGBMR,optuna,60,12,0.023614498770156995
2019-02-01,SPY,selectkbest,LGBMR,random,36,12,0.023614498770156995
2019-02-01,SPY,selectkbest,LGBMR,random,60,12,0.023614498770156995
2019-02-01,SPY,selectkbest,RFR,optuna,36,12,0.021237763390702977
2019-02-01,SPY,selectkbest,RFR,optuna,60,12,0.021327112552492075
2019-02-01,SPY,selectkbest,RFR,random,36,12,0.021258996631552878
2019-02-01,SPY,selectkbest,RFR,random,60,12,0.021258996631552878
2019-02-01,SPY,selectkbest,XGBR,optuna,36,12,0.023705204306703264
2019-02-01,SPY,selectkbest,XGBR,optuna,60,12,0.023692963131322495
2019-02-01,SPY,selectkbest,XGBR,random,36,12,0.023639310608747126
2019-02-01,SPY,selectkbest,XGBR,random,60,12,0.023639310608747126
2019-02-01,SPY,shap,LGBMR,optuna,36,12,0.023614498770156995
2019-02-01,SPY,shap,LGBMR,optuna,60,12,0.023614498770156995
2019-02-01,SPY,shap,LGBMR,random,36,12,0.023614498770156995
2019-02-01,SPY,shap,LGBMR,random,60,12,0.023614498770156995
2019-02-01,SPY,shap,RFR,optuna,36,12,0.020215509430262398
2019-02-01,SPY,shap,RFR,optuna,60,12,0.020573481516920324
2019-02-01,SPY,shap,RFR,random,36,12,0.02047685902729641
2019-02-01,SPY,shap,RFR,random,60,12,0.02047685902729641
2019-02-01,SPY,shap,XGBR,optuna,36,12,0.02368020405092419
2019-02-01,SPY,shap,XGBR,optuna,60,12,0.02368398406259667
2019-02-01,SPY,shap,XGBR,random,36,12,0.02295553425154481
2019-02-01,SPY,shap,XGBR,random,60,12,0.02295553425154481
2019-02-01,VOX,causal,LGBMR,optuna,36,12,0.03461278034832953
2019-02-01,VOX,causal,LGBMR,optuna,60,12,0.035057118419898975
2019-02-01,VOX,causal,LGBMR,random,36,12,0.037244584937178166
2019-02-01,VOX,causal,LGBMR,random,60,12,0.037161745221805875
2019-02-01,VOX,causal,RFR,optuna,36,12,0.03604816158820754
2019-02-01,VOX,causal,RFR,optuna,60,12,0.035530761907004396
2019-02-01,VOX,causal,RFR,random,36,12,0.035851090095299784
2019-02-01,VOX,causal,RFR,random,60,12,0.03584630055882635
2019-02-01,VOX,causal,XGBR,optuna,36,12,0.037226055620952346
2019-02-01,VOX,causal,XGBR,optuna,60,12,0.03691015381350959
2019-02-01,VOX,causal,XGBR,random,36,12,0.03364684661473158
2019-02-01,VOX,causal,XGBR,random,60,12,0.036495963064791734
2019-02-01,VOX,selectkbest,LGBMR,optuna,36,12,0.03473850269908643
2019-02-01,VOX,selectkbest,LGBMR,optuna,60,12,0.03479946085855104
2019-02-01,VOX,selectkbest,LGBMR,random,36,12,0.03523984785733766
2019-02-01,VOX,selectkbest,LGBMR,random,60,12,0.03523984785733766
2019-02-01,VOX,selectkbest,RFR,optuna,36,12,0.03246721131996256
2019-02-01,VOX,selectkbest,RFR,optuna,60,12,0.031994611840630564
2019-02-01,VOX,selectkbest,RFR,random,36,12,0.03386529652065834
2019-02-01,VOX,selectkbest,RFR,random,60,12,0.03386529652065834
2019-02-01,VOX,selectkbest,XGBR,optuna,36,12,0.0372297597423009
2019-02-01,VOX,selectkbest,XGBR,optuna,60,12,0.03729472272232393
2019-02-01,VOX,selectkbest,XGBR,random,36,12,0.03600469423284257
2019-02-01,VOX,selectkbest,XGBR,random,60,12,0.03600469423284257
2019-02-01,VOX,shap,LGBMR,optuna,36,12,0.036686407895469536
2019-02-01,VOX,shap,LGBMR,optuna,60,12,0.03648917252701569
2019-02-01,VOX,shap,LGBMR,random,36,12,0.03748345875591428
2019-02-01,VOX,shap,LGBMR,random,60,12,0.03748345875591428
2019-02-01,VOX,shap,RFR,optuna,36,12,0.035198601719970794
2019-02-01,VOX,shap,RFR,optuna,60,12,0.035331473070418944
2019-02-01,VOX,shap,RFR,random,36,12,0.0348969306124624
2019-02-01,VOX,shap,RFR,random,60,12,0.0348969306124624
2019-02-01,VOX,shap,XGBR,optuna,36,12,0.03750771045590856
2019-02-01,VOX,shap,XGBR,optuna,60,12,0.03742587959339325
2019-02-01,VOX,shap,XGBR,random,36,12,0.037357279261061575
2019-02-01,VOX,shap,XGBR,random,60,12,0.037357279261061575
2019-02-01,XLB,causal,LGBMR,optuna,36,12,0.032807878690142074
2019-02-01,XLB,causal,LGBMR,optuna,60,12,0.03280307090026158
2019-02-01,XLB,causal,LGBMR,random,36,12,0.03269279174651069
2019-02-01,XLB,causal,LGBMR,random,60,12,0.032756997200076896
2019-02-01,XLB,causal,RFR,optuna,36,12,0.03258522373367266
2019-02-01,XLB,causal,RFR,optuna,60,12,0.031628105196357836
2019-02-01,XLB,causal,RFR,random,36,12,0.031001535967010538
2019-02-01,XLB,causal,RFR,random,60,12,0.03249895186062548
2019-02-01,XLB,causal,XGBR,optuna,36,12,0.03339826284543315
2019-02-01,XLB,causal,XGBR,optuna,60,12,0.03329352630411941
2019-02-01,XLB,causal,XGBR,random,36,12,0.03228536667803827
2019-02-01,XLB,causal,XGBR,random,60,12,0.032930939914274655
2019-02-01,XLB,selectkbest,LGBMR,optuna,36,12,0.0329858306533274
2019-02-01,XLB,selectkbest,LGBMR,optuna,60,12,0.033050163214798166
2019-02-01,XLB,selectkbest,LGBMR,random,36,12,0.033050163214798166
2019-02-01,XLB,selectkbest,LGBMR,random,60,12,0.033050163214798166
2019-02-01,XLB,selectkbest,RFR,optuna,36,12,0.031845833893430785
2019-02-01,XLB,selectkbest,RFR,optuna,60,12,0.03173288627160259
2019-02-01,XLB,selectkbest,RFR,random,36,12,0.031704449958123986
2019-02-01,XLB,selectkbest,RFR,random,60,12,0.031704449958123986
2019-02-01,XLB,selectkbest,XGBR,optuna,36,12,0.03322348148377152
2019-02-01,XLB,selectkbest,XGBR,optuna,60,12,0.03320671235894717
2019-02-01,XLB,selectkbest,XGBR,random,36,12,0.0330856508181816
2019-02-01,XLB,selectkbest,XGBR,random,60,12,0.0330856508181816
2019-02-01,XLB,shap,LGBMR,optuna,36,12,0.03303232542849249
2019-02-01,XLB,shap,LGBMR,optuna,60,12,0.033096366706825336
2019-02-01,XLB,shap,LGBMR,random,36,12,0.033050163214798166
2019-02-01,XLB,shap,LGBMR,random,60,12,0.033050163214798166
2019-02-01,XLB,shap,RFR,optuna,36,12,0.03412090932464164
2019-02-01,XLB,shap,RFR,optuna,60,12,0.03422130144387204
2019-02-01,XLB,shap,RFR,random,36,12,0.03440831102845002
2019-02-01,XLB,shap,RFR,random,60,12,0.03440831102845002
2019-02-01,XLB,shap,XGBR,optuna,36,12,0.03314743900540148
2019-02-01,XLB,shap,XGBR,optuna,60,12,0.033246267243297545
2019-02-01,XLB,shap,XGBR,random,36,12,0.03298694913981383
2019-02-01,XLB,shap,XGBR,random,60,12,0.03298694913981383
2019-02-01,XLE,causal,LGBMR,optuna,36,12,0.05406236916460917
2019-02-01,XLE,causal,LGBMR,optuna,60,12,0.05411790231002825
2019-02-01,XLE,causal,LGBMR,random,36,12,0.054641488240469875
2019-02-01,XLE,causal,LGBMR,random,60,12,0.05508262343634142
2019-02-01,XLE,causal,RFR,optuna,36,12,0.05616044616178716
2019-02-01,XLE,causal,RFR,optuna,60,12,0.05715686680835154
2019-02-01,XLE,causal,RFR,random,36,12,0.05727708558059532
2019-02-01,XLE,causal,RFR,random,60,12,0.05667686124608263
2019-02-01,XLE,causal,XGBR,optuna,36,12,0.0558704220937655
2019-02-01,XLE,causal,XGBR,optuna,60,12,0.05705912703150556
2019-02-01,XLE,causal,XGBR,random,36,12,0.05844304159589872
2019-02-01,XLE,causal,XGBR,random,60,12,0.05724225311102116
2019-02-01,XLE,selectkbest,LGBMR,optuna,36,12,0.05724817860789358
2019-02-01,XLE,selectkbest,LGBMR,optuna,60,12,0.05724659086646863
2019-02-01,XLE,selectkbest,LGBMR,random,36,12,0.05612636357633849
2019-02-01,XLE,selectkbest,LGBMR,random,60,12,0.05612636357633849
2019-02-01,XLE,selectkbest,RFR,optuna,36,12,0.05673652587995376
2019-02-01,XLE,selectkbest,RFR,optuna,60,12,0.05647135536748869
2019-02-01,XLE,selectkbest,RFR,random,36,12,0.05668225294239409
2019-02-01,XLE,selectkbest,RFR,random,60,12,0.05668225294239409
2019-02-01,XLE,selectkbest,XGBR,optuna,36,12,0.05704492931732742
2019-02-01,XLE,selectkbest,XGBR,optuna,60,12,0.05742807171220253
2019-02-01,XLE,selectkbest,XGBR,random,36,12,0.05739415955136476
2019-02-01,XLE,selectkbest,XGBR,random,60,12,0.05739415955136476
2019-02-01,XLE,shap,LGBMR,optuna,36,12,0.05746695132418419
2019-02-01,XLE,shap,LGBMR,optuna,60,12,0.057303942467734334
2019-02-01,XLE,shap,LGBMR,random,36,12,0.057266604669898025
2019-02-01,XLE,shap,LGBMR,random,60,12,0.057266604669898025
2019-02-01,XLE,shap,RFR,optuna,36,12,0.05552901905493347
2019-02-01,XLE,shap,RFR,optuna,60,12,0.05588164960077274
2019-02-01,XLE,shap,RFR,random,36,12,0.05543377847184937
2019-02-01,XLE,shap,RFR,random,60,12,0.05543377847184937
2019-02-01,XLE,shap,XGBR,optuna,36,12,0.057130330044552036
2019-02-01,XLE,shap,XGBR,optuna,60,12,0.05917848197380549
2019-02-01,XLE,shap,XGBR,random,36,12,0.05825541335906544
2019-02-01,XLE,shap,XGBR,random,60,12,0.05825541335906544
2019-02-01,XLF,causal,LGBMR,optuna,36,12,0.036724831986337574
2019-02-01,XLF,causal,LGBMR,optuna,60,12,0.036716034939327874
2019-02-01,XLF,causal,LGBMR,random,36,12,0.03658779787081986
2019-02-01,XLF,causal,LGBMR,random,60,12,0.036670918155805386
2019-02-01,XLF,causal,RFR,optuna,36,12,0.03546607131135389
2019-02-01,XLF,causal,RFR,optuna,60,12,0.03762410035388124
2019-02-01,XLF,causal,RFR,random,36,12,0.036046523311975685
2019-02-01,XLF,causal,RFR,random,60,12,0.036092387962016
2019-02-01,XLF,causal,XGBR,optuna,36,12,0.03655706402745991
2019-02-01,XLF,causal,XGBR,optuna,60,12,0.036356960736773164
2019-02-01,XLF,causal,XGBR,random,36,12,0.0409074094176497
2019-02-01,XLF,causal,XGBR,random,60,12,0.037673792048004265
2019-02-01,XLF,selectkbest,LGBMR,optuna,36,12,0.038016784075029904
2019-02-01,XLF,selectkbest,LGBMR,optuna,60,12,0.038194369876201006
2019-02-01,XLF,selectkbest,LGBMR,random,36,12,0.0380961700541521
2019-02-01,XLF,selectkbest,LGBMR,random,60,12,0.0380961700541521
2019-02-01,XLF,selectkbest,RFR,optuna,36,12,0.03817943633511853
2019-02-01,XLF,selectkbest,RFR,optuna,60,12,0.037317613276147146
2019-02-01,XLF,selectkbest,RFR,random,36,12,0.03767214488394041
2019-02-01,XLF,selectkbest,RFR,random,60,12,0.03767214488394041
2019-02-01,XLF,selectkbest,XGBR,optuna,36,12,0.036584351110028515
2019-02-01,XLF,selectkbest,XGBR,optuna,60,12,0.033843044953000966
2019-02-01,XLF,selectkbest,XGBR,random,36,12,0.03835477869099461
2019-02-01,XLF,selectkbest,XGBR,random,60,12,0.03835477869099461
2019-02-01,XLF,shap,LGBMR,optuna,36,12,0.037305497448074425
2019-02-01,XLF,shap,LGBMR,optuna,60,12,0.03733291735885358
2019-02-01,XLF,shap,LGBMR,random,36,12,0.03739887327244067
2019-02-01,XLF,shap,LGBMR,random,60,12,0.03739887327244067
2019-02-01,XLF,shap,RFR,optuna,36,12,0.03490072508790966
2019-02-01,XLF,shap,RFR,optuna,60,12,0.034270619418838716
2019-02-01,XLF,shap,RFR,random,36,12,0.0343943740114485
2019-02-01,XLF,shap,RFR,random,60,12,0.0343943740114485
2019-02-01,XLF,shap,XGBR,optuna,36,12,0.03647084379389108
2019-02-01,XLF,shap,XGBR,optuna,60,12,0.03654451076351695
2019-02-01,XLF,shap,XGBR,random,36,12,0.03712304938213879
2019-02-01,XLF,shap,XGBR,random,60,12,0.03712304938213879
2019-02-01,XLI,causal,LGBMR,optuna,36,12,0.04571409501372259
2019-02-01,XLI,causal,LGBMR,optuna,60,12,0.04479063112486613
2019-02-01,XLI,causal,LGBMR,random,36,12,0.04465085595006779
2019-02-01,XLI,causal,LGBMR,random,60,12,0.04571409501372259
2019-02-01,XLI,causal,RFR,optuna,36,12,0.04341015805071698
2019-02-01,XLI,causal,RFR,optuna,60,12,0.04286086941297653
2019-02-01,XLI,causal,RFR,random,36,12,0.043131089523507735
2019-02-01,XLI,causal,RFR,random,60,12,0.044087437486131226
2019-02-01,XLI,causal,XGBR,optuna,36,12,0.045881416810964075
2019-02-01,XLI,causal,XGBR,optuna,60,12,0.04588766059770673
2019-02-01,XLI,causal,XGBR,random,36,12,0.04514800451699362
2019-02-01,XLI,causal,XGBR,random,60,12,0.04511131017483392
2019-02-01,XLI,selectkbest,LGBMR,optuna,36,12,0.04536548554801368
2019-02-01,XLI,selectkbest,LGBMR,optuna,60,12,0.04536324764839366
2019-02-01,XLI,selectkbest,LGBMR,random,36,12,0.04373823415323169
2019-02-01,XLI,selectkbest,LGBMR,random,60,12,0.04373823415323169
2019-02-01,XLI,selectkbest,RFR,optuna,36,12,0.042823334332282526
2019-02-01,XLI,selectkbest,RFR,optuna,60,12,0.042959861938481565
2019-02-01,XLI,selectkbest,RFR,random,36,12,0.0426801435265723
2019-02-01,XLI,selectkbest,RFR,random,60,12,0.0426801435265723
2019-02-01,XLI,selectkbest,XGBR,optuna,36,12,0.04587192576849698
2019-02-01,XLI,selectkbest,XGBR,optuna,60,12,0.04582051845266974
2019-02-01,XLI,selectkbest,XGBR,random,36,12,0.04577936827705517
2019-02-01,XLI,selectkbest,XGBR,random,60,12,0.04577936827705517
2019-02-01,XLI,shap,LGBMR,optuna,36,12,0.04571409501372259
2019-02-01,XLI,shap,LGBMR,optuna,60,12,0.04571409501372259
2019-02-01,XLI,shap,LGBMR,random,36,12,0.04571409501372259
2019-02-01,XLI,shap,LGBMR,random,60,12,0.04571409501372259
2019-02-01,XLI,shap,RFR,optuna,36,12,0.04226719858950605
2019-02-01,XLI,shap,RFR,optuna,60,12,0.042188426098043255
2019-02-01,XLI,shap,RFR,random,36,12,0.04171558886223043
2019-02-01,XLI,shap,RFR,random,60,12,0.04171558886223043
2019-02-01,XLI,shap,XGBR,optuna,36,12,0.045835721249689584
2019-02-01,XLI,shap,XGBR,optuna,60,12,0.04295112167477624
2019-02-01,XLI,shap,XGBR,random,36,12,0.04417132011820033
2019-02-01,XLI,shap,XGBR,random,60,12,0.04417132011820033
2019-02-01,XLK,causal,LGBMR,optuna,36,12,0.037722010014504405
2019-02-01,XLK,causal,LGBMR,optuna,60,12,0.03701815274225854
2019-02-01,XLK,causal,LGBMR,random,36,12,0.03770922971597728
2019-02-01,XLK,causal,LGBMR,random,60,12,0.03783918737493753
2019-02-01,XLK,causal,RFR,optuna,36,12,0.036193968316917874
2019-02-01,XLK,causal,RFR,optuna,60,12,0.03586182606353208
2019-02-01,XLK,causal,RFR,random,36,12,0.03672231425280932
2019-02-01,XLK,causal,RFR,random,60,12,0.03593218056032001
2019-02-01,XLK,causal,XGBR,optuna,36,12,0.037193639461093206
2019-02-01,XLK,causal,XGBR,optuna,60,12,0.037147727703966536
2019-02-01,XLK,causal,XGBR,random,36,12,0.03594227207492663
2019-02-01,XLK,causal,XGBR,random,60,12,0.03549126420143674
2019-02-01,XLK,selectkbest,LGBMR,optuna,36,12,0.03623608984455541
2019-02-01,XLK,selectkbest,LGBMR,optuna,60,12,0.03630766212220635
2019-02-01,XLK,selectkbest,LGBMR,random,36,12,0.03626833327240341
2019-02-01,XLK,selectkbest,LGBMR,random,60,12,0.03626833327240341
2019-02-01,XLK,selectkbest,RFR,optuna,36,12,0.03909795966332803
2019-02-01,XLK,selectkbest,RFR,optuna,60,12,0.039204278522166486
2019-02-01,XLK,selectkbest,RFR,random,36,12,0.03930891853608326
2019-02-01,XLK,selectkbest,RFR,random,60,12,0.03930891853608326
2019-02-01,XLK,selectkbest,XGBR,optuna,36,12,0.037122467086886754
2019-02-01,XLK,selectkbest,XGBR,optuna,60,12,0.03741308640550825
2019-02-01,XLK,selectkbest,XGBR,random,36,12,0.03773570002161386
2019-02-01,XLK,selectkbest,XGBR,random,60,12,0.03773570002161386
2019-02-01,XLK,shap,LGBMR,optuna,36,12,0.03682830816181183
2019-02-01,XLK,shap,LGBMR,optuna,60,12,0.03686057038736608
2019-02-01,XLK,shap,LGBMR,random,36,12,0.03674323628647294
2019-02-01,XLK,shap,LGBMR,random,60,12,0.03674323628647294
2019-02-01,XLK,shap,RFR,optuna,36,12,0.0372011590083475
2019-02-01,XLK,shap,RFR,optuna,60,12,0.03694404395118989
2019-02-01,XLK,shap,RFR,random,36,12,0.037073976220310625
2019-02-01,XLK,shap,RFR,random,60,12,0.037073976220310625
2019-02-01,XLK,shap,XGBR,optuna,36,12,0.037099683058692545
2019-02-01,XLK,shap,XGBR,optuna,60,12,0.03712783721466741
2019-02-01,XLK,shap,XGBR,random,36,12,0.03671902023609574
2019-02-01,XLK,shap,XGBR,random,60,12,0.03671902023609574
2019-02-01,XLP,causal,LGBMR,optuna,36,12,0.041563374995333136
2019-02-01,XLP,causal,LGBMR,optuna,60,12,0.041563374995333136
2019-02-01,XLP,causal,LGBMR,random,36,12,0.04132855625586868
2019-02-01,XLP,causal,LGBMR,random,60,12,0.0413770730810087
2019-02-01,XLP,causal,RFR,optuna,36,12,0.040583666368694385
2019-02-01,XLP,causal,RFR,optuna,60,12,0.039884573579032565
2019-02-01,XLP,causal,RFR,random,36,12,0.03911748858119603
2019-02-01,XLP,causal,RFR,random,60,12,0.03974151761514494
2019-02-01,XLP,causal,XGBR,optuna,36,12,0.0396883272154409
2019-02-01,XLP,causal,XGBR,optuna,60,12,0.041472324459645216
2019-02-01,XLP,causal,XGBR,random,36,12,0.04097955323573106
2019-02-01,XLP,causal,XGBR,random,60,12,0.041033087454567616
2019-02-01,XLP,selectkbest,LGBMR,optuna,36,12,0.040261390030554886
2019-02-01,XLP,selectkbest,LGBMR,optuna,60,12,0.04046252615277657
